sequence,urn,document,lexeme
453,urn:cts:compnov:bible.genesis:18.29,targum,ls.n26988
453,urn:cts:compnov:bible.genesis:18.29,targum,lexent.n15868
453,urn:cts:compnov:bible.genesis:18.29,targum,ls.n13804
453,urn:cts:compnov:bible.genesis:18.29,targum,ls.n24717
453,urn:cts:compnov:bible.genesis:18.29,targum,ls.n17516
453,urn:cts:compnov:bible.genesis:18.29,septuagint,ls.n26988
453,urn:cts:compnov:bible.genesis:18.29,septuagint,ls.n13804
453,urn:cts:compnov:bible.genesis:18.29,septuagint,ls.n24717
453,urn:cts:compnov:bible.genesis:18.29,septuagint,ls.n46529
454,urn:cts:compnov:bible.genesis:18.30,vulgate,lexent.n23674
454,urn:cts:compnov:bible.genesis:18.30,vulgate,ls.n26988
454,urn:cts:compnov:bible.genesis:18.30,vulgate,ls.n24717
454,urn:cts:compnov:bible.genesis:18.30,vulgate,ls.n46529
454,urn:cts:compnov:bible.genesis:18.30,vulgate,ls.n41387
454,urn:cts:compnov:bible.genesis:18.30,vulgate,ls.n17516
454,urn:cts:compnov:bible.genesis:18.30,targum,ls.n13804
454,urn:cts:compnov:bible.genesis:18.30,targum,ls.n24885
454,urn:cts:compnov:bible.genesis:18.30,targum,ls.n26988
454,urn:cts:compnov:bible.genesis:18.30,targum,ls.n24717
454,urn:cts:compnov:bible.genesis:18.30,targum,ls.n17516
454,urn:cts:compnov:bible.genesis:18.30,septuagint,ls.n26988
454,urn:cts:compnov:bible.genesis:18.30,septuagint,ls.n46529
454,urn:cts:compnov:bible.genesis:18.30,septuagint,ls.n24717
454,urn:cts:compnov:bible.genesis:18.30,septuagint,ls.n13804
455,urn:cts:compnov:bible.genesis:18.31,vulgate,ls.n8883
455,urn:cts:compnov:bible.genesis:18.31,vulgate,ls.n26988
455,urn:cts:compnov:bible.genesis:18.31,vulgate,ls.n24717
455,urn:cts:compnov:bible.genesis:18.31,vulgate,ls.n46529
455,urn:cts:compnov:bible.genesis:18.31,vulgate,ls.n24257
455,urn:cts:compnov:bible.genesis:18.31,targum,ls.n13804
455,urn:cts:compnov:bible.genesis:18.31,targum,ls.n26988
455,urn:cts:compnov:bible.genesis:18.31,targum,ls.n46529
455,urn:cts:compnov:bible.genesis:18.31,targum,ls.n24717
455,urn:cts:compnov:bible.genesis:18.31,septuagint,ls.n13804
455,urn:cts:compnov:bible.genesis:18.31,septuagint,ls.n20077
455,urn:cts:compnov:bible.genesis:18.31,septuagint,ls.n26988
455,urn:cts:compnov:bible.genesis:18.31,septuagint,ls.n24717
455,urn:cts:compnov:bible.genesis:18.31,septuagint,ls.n46529
456,urn:cts:compnov:bible.genesis:18.32,vulgate,lexent.n23674
456,urn:cts:compnov:bible.genesis:18.32,vulgate,ls.n24885
456,urn:cts:compnov:bible.genesis:18.32,vulgate,ls.n26988
456,urn:cts:compnov:bible.genesis:18.32,vulgate,ls.n24717
456,urn:cts:compnov:bible.genesis:18.32,vulgate,ls.n46529
456,urn:cts:compnov:bible.genesis:18.32,vulgate,ls.n13804
456,urn:cts:compnov:bible.genesis:18.32,targum,ls.n26988
456,urn:cts:compnov:bible.genesis:18.32,targum,ls.n24717
456,urn:cts:compnov:bible.genesis:18.32,targum,ls.n13804
456,urn:cts:compnov:bible.genesis:18.32,septuagint,ls.n13804
456,urn:cts:compnov:bible.genesis:18.32,septuagint,ls.n26988
456,urn:cts:compnov:bible.genesis:18.32,septuagint,ls.n46529
456,urn:cts:compnov:bible.genesis:18.32,septuagint,ls.n24717
457,urn:cts:compnov:bible.genesis:18.33,vulgate,ls.n7622
457,urn:cts:compnov:bible.genesis:18.33,vulgate,ls.n26988
457,urn:cts:compnov:bible.genesis:18.33,vulgate,ls.n46529
457,urn:cts:compnov:bible.genesis:18.33,targum,ls.n46529
457,urn:cts:compnov:bible.genesis:18.33,targum,ls.n7622
457,urn:cts:compnov:bible.genesis:18.33,targum,ls.n26988
457,urn:cts:compnov:bible.genesis:18.33,septuagint,ls.n7622
457,urn:cts:compnov:bible.genesis:18.33,septuagint,ls.n26988
457,urn:cts:compnov:bible.genesis:18.33,septuagint,ls.n46529
458,urn:cts:compnov:bible.genesis:19.1,vulgate,ls.n50442
458,urn:cts:compnov:bible.genesis:19.1,vulgate,ls.n43305
458,urn:cts:compnov:bible.genesis:19.1,vulgate,ls.n50883
458,urn:cts:compnov:bible.genesis:19.1,vulgate,ls.n15868
458,urn:cts:compnov:bible.genesis:19.1,targum,ls.n43305
458,urn:cts:compnov:bible.genesis:19.1,septuagint,ls.n43305
459,urn:cts:compnov:bible.genesis:19.2,vulgate,ls.n13804
459,urn:cts:compnov:bible.genesis:19.2,vulgate,ls.n27858
459,urn:cts:compnov:bible.genesis:19.2,vulgate,ls.n38619
459,urn:cts:compnov:bible.genesis:19.2,targum,ls.n43940
459,urn:cts:compnov:bible.genesis:19.2,targum,ls.n27858
459,urn:cts:compnov:bible.genesis:19.2,targum,lexent.n15868
459,urn:cts:compnov:bible.genesis:19.2,targum,ls.n13804
459,urn:cts:compnov:bible.genesis:19.2,septuagint,ls.n13804
459,urn:cts:compnov:bible.genesis:19.2,septuagint,ls.n27858
459,urn:cts:compnov:bible.genesis:19.2,septuagint,ls.n38619
460,urn:cts:compnov:bible.genesis:19.3,vulgate,ls.n17516
460,urn:cts:compnov:bible.genesis:19.3,targum,ls.n46529
460,urn:cts:compnov:bible.genesis:19.3,targum,ls.n17516
460,urn:cts:compnov:bible.genesis:19.3,septuagint,ls.n8939
460,urn:cts:compnov:bible.genesis:19.3,septuagint,ls.n46529
460,urn:cts:compnov:bible.genesis:19.3,septuagint,ls.n17516
461,urn:cts:compnov:bible.genesis:19.4,vulgate,lexent.n15868
461,urn:cts:compnov:bible.genesis:19.4,targum,lexent.n15868
462,urn:cts:compnov:bible.genesis:19.5,vulgate,ls.n13804
462,urn:cts:compnov:bible.genesis:19.5,vulgate,ls.n46529
462,urn:cts:compnov:bible.genesis:19.5,vulgate,ls.n8938
462,urn:cts:compnov:bible.genesis:19.5,targum,ls.n13804
462,urn:cts:compnov:bible.genesis:19.5,targum,ls.n46529
462,urn:cts:compnov:bible.genesis:19.5,targum,ls.n8938
462,urn:cts:compnov:bible.genesis:19.5,septuagint,ls.n13804
462,urn:cts:compnov:bible.genesis:19.5,septuagint,ls.n46529
463,urn:cts:compnov:bible.genesis:19.6,targum,ls.n46529
463,urn:cts:compnov:bible.genesis:19.6,targum,ls.n8535
463,urn:cts:compnov:bible.genesis:19.6,septuagint,ls.n46529
464,urn:cts:compnov:bible.genesis:19.7,vulgate,ls.n17516
464,urn:cts:compnov:bible.genesis:19.7,targum,ls.n17516
464,urn:cts:compnov:bible.genesis:19.7,septuagint,ls.n17516
465,urn:cts:compnov:bible.genesis:19.8,vulgate,ls.n20077
465,urn:cts:compnov:bible.genesis:19.8,vulgate,ls.n8938
465,urn:cts:compnov:bible.genesis:19.8,vulgate,lexent.n15868
465,urn:cts:compnov:bible.genesis:19.8,vulgate,ls.n36504
465,urn:cts:compnov:bible.genesis:19.8,vulgate,ls.n17516
465,urn:cts:compnov:bible.genesis:19.8,vulgate,ls.n46529
465,urn:cts:compnov:bible.genesis:19.8,targum,ls.n20077
465,urn:cts:compnov:bible.genesis:19.8,targum,ls.n8938
465,urn:cts:compnov:bible.genesis:19.8,targum,lexent.n15868
465,urn:cts:compnov:bible.genesis:19.8,targum,ls.n17516
465,urn:cts:compnov:bible.genesis:19.8,targum,ls.n36504
465,urn:cts:compnov:bible.genesis:19.8,targum,ls.n46529
465,urn:cts:compnov:bible.genesis:19.8,septuagint,ls.n46529
465,urn:cts:compnov:bible.genesis:19.8,septuagint,ls.n8938
465,urn:cts:compnov:bible.genesis:19.8,septuagint,lexent.n15868
465,urn:cts:compnov:bible.genesis:19.8,septuagint,ls.n36504
465,urn:cts:compnov:bible.genesis:19.8,septuagint,ls.n17516
466,urn:cts:compnov:bible.genesis:19.9,vulgate,ls.n13804
466,urn:cts:compnov:bible.genesis:19.9,vulgate,ls.n46529
466,urn:cts:compnov:bible.genesis:19.9,vulgate,lexent.n23674
466,urn:cts:compnov:bible.genesis:19.9,vulgate,ls.n25294
466,urn:cts:compnov:bible.genesis:19.9,vulgate,ls.n17516
466,urn:cts:compnov:bible.genesis:19.9,targum,ls.n13804
466,urn:cts:compnov:bible.genesis:19.9,targum,ls.n25294
466,urn:cts:compnov:bible.genesis:19.9,septuagint,ls.n13804
466,urn:cts:compnov:bible.genesis:19.9,septuagint,ls.n46529
466,urn:cts:compnov:bible.genesis:19.9,septuagint,ls.n20088
466,urn:cts:compnov:bible.genesis:19.9,septuagint,ls.n25294
466,urn:cts:compnov:bible.genesis:19.9,septuagint,ls.n8939
467,urn:cts:compnov:bible.genesis:19.10,vulgate,ls.n29328
467,urn:cts:compnov:bible.genesis:19.10,vulgate,ls.n8535
467,urn:cts:compnov:bible.genesis:19.10,targum,ls.n8535
468,urn:cts:compnov:bible.genesis:19.11,vulgate,ls.n46529
468,urn:cts:compnov:bible.genesis:19.11,vulgate,ls.n34771
468,urn:cts:compnov:bible.genesis:19.11,vulgate,ls.n24717
468,urn:cts:compnov:bible.genesis:19.11,vulgate,lexent.n37193
468,urn:cts:compnov:bible.genesis:19.11,targum,ls.n46529
468,urn:cts:compnov:bible.genesis:19.11,targum,ls.n34771
468,urn:cts:compnov:bible.genesis:19.11,targum,ls.n50442
469,urn:cts:compnov:bible.genesis:19.12,vulgate,ls.n13804
469,urn:cts:compnov:bible.genesis:19.12,vulgate,ls.n20077
469,urn:cts:compnov:bible.genesis:19.12,vulgate,ls.n46529
469,urn:cts:compnov:bible.genesis:19.12,targum,ls.n13804
469,urn:cts:compnov:bible.genesis:19.12,targum,ls.n20077
470,urn:cts:compnov:bible.genesis:19.13,vulgate,lexent.n15868
470,urn:cts:compnov:bible.genesis:19.13,vulgate,ls.n29328
470,urn:cts:compnov:bible.genesis:19.13,targum,ls.n46529
470,urn:cts:compnov:bible.genesis:19.13,targum,ls.n29328
471,urn:cts:compnov:bible.genesis:19.14,vulgate,ls.n26988
471,urn:cts:compnov:bible.genesis:19.14,vulgate,ls.n46529
471,urn:cts:compnov:bible.genesis:19.14,vulgate,ls.n363
471,urn:cts:compnov:bible.genesis:19.14,vulgate,ls.n13804
471,urn:cts:compnov:bible.genesis:19.14,vulgate,ls.n50883
471,urn:cts:compnov:bible.genesis:19.14,targum,ls.n46529
471,urn:cts:compnov:bible.genesis:19.14,targum,ls.n26988
471,urn:cts:compnov:bible.genesis:19.14,targum,ls.n363
